1,2,3 
（《调疾饮食辨》）用于[MASK][MASK]，虚烦不得卧，可将酸枣仁煮汤，取其汁入粳米煮粥，粥将成入地黄汁微[MASK]即成,（《调疾饮食辨》） 用于骨蒸潮热，虚烦不得卧，可将酸枣仁煮汤，取其汁入粳米煮粥，粥将成入地黄汁微煮即成,"['骨蒸', '潮热', '煮']"
本品滋补健脑，食之可补[MASK]，健脑益智，聪耳[MASK]，强壮筋骨,本品滋补健脑，食之可补心血，健脑益智，聪耳明目，强壮筋骨,"['心血', '明目']"
常用[MASK]方如酸枣仁粥,常用养生方如酸枣仁粥,['养生']
【性味[MASK]】甘，凉,【性味归经】甘，凉,['归经']
入心、[MASK]、肾经,入心、脾、肾经,['脾']
1．[MASK]，心神不宁：小麦500克，甘草90克，大枣10枚，上三味加水煮，[MASK],1．脏躁，心神不宁：小麦500克，甘草90克，大枣10枚，上三味加水煮，温服,"['脏躁', '温服']"
3．肠胃不固慢性泄泻：小麦面炒令焦黄，温水调服，每日2次，每次一汤匙（《饮膳正要》[MASK]面粉）；或以飞罗面炒熟，每晨以白砂糖或[MASK]盐调食，用于大便久泻,3．肠胃不固慢性泄泻：小麦面炒令焦黄，温水调服，每日2次，每次一汤匙（《饮膳正要》炒面粉）；或以飞罗面炒熟，每晨以白砂糖或炒盐调食，用于大便久泻,"['炒', '炒']"
麦麸皮中含有丰富的维生素B1和蛋白质，有和缓神经的功效，可治[MASK]和末梢神经炎,麦麸皮中含有丰富的维生素B1和蛋白质，有和缓神经的功效，可治脚气病和末梢神经炎,['脚气病']
"1．《[MASK]拾遗》：“小麦面,补虚，实人肤体，厚肠胃，强气力","1．《本草拾遗》：“小麦面,补虚，实人肤体，厚肠胃，强气力",['本草']
【性味[MASK]】咸，寒,【性味归经】咸，寒,['归经']
归肝、[MASK]、肺经,归肝、脾、肺经,['脾']
【按语】本品为清热利尿[MASK]食品，适于热性体质、小便短赤者食用,【按语】本品为清热利尿养生食品，适于热性体质、小便短赤者食用,['养生']
常用[MASK]方入蚯蚓炒鸡蛋,常用养生方入蚯蚓炒鸡蛋,['养生']
【性味[MASK]】辛、温,【性味归经】辛、温,['归经']
归[MASK]、[MASK]、肺经,归脾、胃、肺经,"['脾', '胃']"
大蒜汤：大蒜煮汤[MASK],大蒜汤：大蒜煮汤饮,['饮']
本品为健脾解毒[MASK]食品,本品为健脾解毒养生食品,['养生']
本品为补益强壮[MASK]佳品,本品为补益强壮养生佳品,['养生']
适于虚弱体质以及无[MASK]强身使用,适于虚弱体质以及无病强身使用,['病']
常用[MASK]方如卷心菜粥、卷心菜[MASK]肉丝等,常用养生方如卷心菜粥、卷心菜炒肉丝等,"['养生', '炒']"
"第十二章常用[MASK][MASK]
","第十二章 常用药膳中药材
","['药膳', '中药材']"
"常用[MASK][MASK]
","常用药膳中药材
","['药膳', '中药材']"
【性味[MASK]】甘，微温，归肺、脾经,【性味归经】甘，微温，归肺、脾经,['归经']
1.黄芪粥：黄芪[MASK]浓汁去渣，入米煮粥食,1. 黄芪粥：黄芪煮浓汁去渣，入米煮粥食,['煮']
用于表虚[MASK]，痘疹不起，痈疽内溃，不能成浆，及一切虚阳下陷，子肠不收，脱肛等症,用于表虚自汗，痘疹不起，痈疽内溃，不能成浆，及一切虚阳下陷，子肠不收，脱肛等症,['自汗']
为[MASK]强壮佳品,为补气强壮佳品,['补气']
【性味[MASK]】甘，微苦，凉,【性味归经】甘，微苦，凉,['归经']
归心、[MASK]、肾经,归心、肺、肾经,['肺']
1.西洋参[MASK]桂圆：西洋参、桂圆，蒸服,1. 西洋参蒸桂圆：西洋参、桂圆，蒸服,['蒸']
日常食之可补[MASK]益气、泻虚火、固精神，夏季并能清暑消暑,日常食之可补阴益气、泻虚火、固精神，夏季并能清暑消暑,['阴']
多冲泡代茶[MASK],多冲泡代茶饮,['饮']
用于产后腹中[MASK]，并腹中寒疝，虚劳不足,用于产后腹中绞痛，并腹中寒疝，虚劳不足,['绞痛']
【性味[MASK]】甘、苦、寒,【性味归经】甘、苦、寒,['归经']
归心、[MASK]、肾经,归心、肝、肾经,['肝']
1.地黄汁：鲜地黄冷水捣汁代茶[MASK]，用于一切肾虚[MASK]之证，及跌扑损伤，妇人崩带胎产，并宜多[MASK],1. 地黄汁：鲜地黄冷水捣汁代茶饮，用于一切肾虚血虚之证，及跌扑损伤，妇人崩带胎产，并宜多饮,"['饮', '血虚', '饮']"
3.地黄酒：地黄捣烂浸酒[MASK]，用于补精血，[MASK]筋骨,3. 地黄酒：地黄捣烂浸酒饮，用于补精血，壮筋骨,"['饮', '壮']"
不宜用铁质或铜质器具加工，有脾虚泄泻或胸膈多[MASK]者不宜服用,不宜用铁质或铜质器具加工，有脾虚泄泻或胸膈多痰者不宜服用,['痰']
《[MASK]品汇精要》谓：“忌萝卜、葱白、韭白、薤白,《本草品汇精要》谓：“忌萝卜、葱白、韭白、薤白,['本草']
【性味[MASK]】甘、咸、温，归[MASK]、大肠经,【性味归经】甘、咸、温，归肾、大肠经,"['归经', '肾']"
为补肾益精[MASK]，常用食疗方如肉苁蓉粥等,为补肾益精中药，常用食疗方如肉苁蓉粥等,['中药']
【性味[MASK]】[MASK]、平，归[MASK]、[MASK]经,【性味归经】肝、平，归肾、心经,"['归经', '肝', '肾', '心']"
为滋补强壮佳品，日常食之可补肾[MASK]、坚筋骨、益气[MASK]、好颜色、抗衰老,为滋补强壮佳品，日常食之可补肾精、坚筋骨、益气血、好颜色、抗衰老,"['精', '血']"
1.玉米须汤：玉米须50克，煮汤代茶[MASK]，忌盐，用于水肿，肾炎，糖尿病等,1. 玉米须汤：玉米须50克，煮汤代茶饮，忌盐，用于水肿，肾炎，糖尿病等,['饮']
【功效】清热润肺，[MASK][MASK]，止血,【功效】清热润肺，利咽开音，止血,"['利咽', '开音']"
1.胖大海甘草茶：胖大海5枚，甘草3g，代茶[MASK]，可适量加白糖少许，用于因外感，[MASK][MASK]，咽喉燥痛，牙龈肿痛,1. 胖大海甘草茶：胖大海5枚，甘草3g，代茶饮，可适量加白糖少许，用于因外感，干咳失音，咽喉燥痛，牙龈肿痛,"['饮', '干咳', '失音']"
3.胖大海茶：胖大海4～8枚，冲入沸水，加盖焖半小时左右，徐徐服完；间隔4小时，再如法[MASK]1次,3. 胖大海茶：胖大海4～8枚，冲入沸水，加盖焖半小时左右，徐徐服完；间隔4小时，再如法泡服1次,['泡服']
为清热[MASK][MASK]，日常服之可清热[MASK]、润肺护喉、解热去暑,为清热利咽中药，日常服之可清热利咽、润肺护喉、解热去暑,"['利咽', '中药', '利咽']"
"在研究过程中，只要结论符合实际，能代表其学术思想核心，虽然它不符合潮流，或与多数学者的观点[MASK]，也要敢于提出自己可供借鉴的意见或结论；
","在研究过程中，只要结论符合实际，能代表其学术思想核心，虽然它不符合潮流，或与多数学者的观点相反，也要敢于提出自己可供借鉴的意见或结论；
",['相反']
北宋政府组织人员编纂方书和[MASK]、设立校正医书局、铸造针灸铜人、改革医学教育、设立惠民局、和剂局、安剂坊、养济院、福田院等等，有力的促进了医药卫主之进步,北宋政府组织人员编纂方书和本草、设立校正医书局、铸造针灸铜人、改革医学教育、设立惠民局、和剂局、安剂坊、养济院、福田院等等，有力的促进了医药卫主之进步,['本草']
[MASK]在走向现代化,传统医学在走向现代化,['传统医学']
中国医学特别中国[MASK]的发展，除了上述两个特点外，由于其本身在近代遭到政治的干扰，未能实现其自身的现代化，其丰富的医疗经验和理论知识，仍然存在着重要的现实应用价值，即实用性,中国医学特别中国传统医学的发展，除了上述两个特点外，由于其本身在近代遭到政治的干扰，未能实现其自身的现代化，其丰富的医疗经验和理论知识，仍然存在着重要的现实应用价值，即实用性,['传统医学']
便从直接史料之收集入手，再及于间接史料；[MASK]，亦可由近及远，即由间接之二手、三手资料入手、理出线索，再循序收集更有价值的直接史料,便从直接史料之收集入手，再及于间接史料；相反，亦可由近及远，即由间接之二手、三手资料入手、理出线索，再循序收集更有价值的直接史料,['相反']
通过分析考古发现的牙齿资料，原始人类的口腔疾病主要有牙周病、氟牙症、[MASK]、齿槽脓肿以及磨耗等,通过分析考古发现的牙齿资料，原始人类的口腔疾病主要有牙周病、氟牙症、龋齿、齿槽脓肿以及磨耗等,['龋齿']
粗糙食物还易刺伤口腔粘膜和齿龈，由此并易引发牙周炎、[MASK]等，齿病的多发必然会影响原始人的消化及营养吸收，这也是导致原始人类寿命较短的原因之一,粗糙食物还易刺伤口腔粘膜和齿龈，由此并易引发牙周炎、龋齿等，齿病的多发必然会影响原始人的消化及营养吸收，这也是导致原始人类寿命较短的原因之一,['龋齿']
许家窑人枕骨部见有许多纤孔及细微皱纹，顶骨也有此类成丛小孔，古人类学家林一朴认为是缺少某种维生素而死的“[MASK]小孔症”或“筛状外头骨症”（韩康信等：《江苏邳县大墩子新石器时代人骨的研究》，考古学报，1971年2期）,许家窑人枕骨部见有许多纤孔及细微皱纹，顶骨也有此类成丛小孔，古人类学家林一朴认为是缺少某种维生素而死的“骨小孔症”或“筛状外头骨症”（韩康信等：《江苏邳县大墩子新石器时代人骨的研究》，考古学报，1971年2期）,['骨']
[MASK]是石器的一种，是原始人类最初使用的医疗工具，有锐利的尖端或锋面,砭石是石器的一种，是原始人类最初使用的医疗工具，有锐利的尖端或锋面,['砭石']
《新唐书·南蛮传》所述“僚地多瘴（泛指恶性[MASK]），中者不能饮药，古自凿齿”,《新唐书·南蛮传》所述“僚地多瘴（泛指恶性疟疾），中者不能饮药，古自凿齿”,['疟疾']
因为恶性[MASK]发作多牙关紧闭，不能启齿饮药，预凿齿可以方便给药，有一定的积极作用,因为恶性疟疾发作多牙关紧闭，不能启齿饮药，预凿齿可以方便给药，有一定的积极作用,['疟疾']
鄂伦春族用“八股牛”草根、“那拉塔”小树熬水擦患处，或用“乌道光”树皮包患处，用来消肿；普米族用“挖耳草”泡酒，治疔疮；用黄芩研细加水，包患处，治[MASK]；用羌活、独活、木通泡酒、口服、治腰肌劳损和风湿性关节炎,鄂伦春族用“八股牛”草根、“那拉塔”小树熬水擦患处，或用“乌道光”树皮包患处，用来消肿；普米族用“挖耳草”泡酒，治疔疮；用黄芩研细加水，包患处，治痈；用羌活、独活、木通泡酒、口服、治腰肌劳损和风湿性关节炎,['痈']
佤族用独子叶治肠胃病和[MASK]，用桂树皮健胃,佤族用独子叶治肠胃病和便秘，用桂树皮健胃,['便秘']
景颇族用“嘴抱七”根，含口内治[MASK],景颇族用“嘴抱七”根，含口内治牙痛,['牙痛']
彝族用石尾草治[MASK],彝族用石尾草治疟疾,['疟疾']
[MASK]始于原始人取火用火领域不断扩大之际，恐怕不会有很大的偏差,灸法始于原始人取火用火领域不断扩大之际，恐怕不会有很大的偏差,['灸法']
"唐一书《朝野佥载》中说：“医书言虎[MASK]箭，食清泥；野猪[MASK]箭，逐荠苨而食；雉被鹰伤，以地黄叶帖之……；鸟兽虫物，犹知解毒，何况人乎”？（唐，《朝野佥载》第7页，丛书集成本）
","唐一书《朝野佥载》中说：“医书言虎中药箭，食清泥；野猪中药箭，逐荠苨而食；雉被鹰伤，以地黄叶帖之……；鸟兽虫物，犹知解毒，何况人乎”？（唐，《朝野佥载》第7页，丛书集成本）
","['中药', '中药']"
医源于圣当然是一种夸大，把原始人类经过长期经验积累形成的医学知识，归结为少数几个无所不知全能圣人的创造，甚至夸大为医源于[MASK]，这是不符合历史事实的,医源于圣当然是一种夸大，把原始人类经过长期经验积累形成的医学知识，归结为少数几个无所不知全能圣人的创造，甚至夸大为医源于神，这是不符合历史事实的,['神']
《帝王世纪》说：“黄帝使岐伯尝味草木，典医疗疾，今经方、[MASK]之书咸出焉”，《通鉴外记》亦说：“（黄）帝以人之生也，负阴而抱阳，食味而被色，寒暑荡之于外，喜怒攻之于内，夭昏凶札，君民代有，乃上穷下际，察[MASK]，立五运，洞性命，纪[MASK]，咨于岐伯而作《内经》，夏命俞跗、岐伯、雷公察[MASK]，究息脉；巫彭、桐君处方饵，而人得以尽年”,《帝王世纪》说：“黄帝使岐伯尝味草木，典医疗疾，今经方、本草之书咸出焉”，《通鉴外记》亦说：“（黄）帝以人之生也，负阴而抱阳，食味而被色，寒暑荡之于外，喜怒攻之于内，夭昏凶札，君民代有，乃上穷下际，察五色，立五运，洞性命，纪阴阳，咨于岐伯而作《内经》，夏命俞跗、岐伯、雷公察明堂，究息脉；巫彭、桐君处方饵，而人得以尽年”,"['本草', '五色', '阴阳', '明堂']"
史学家司马迁（约公元前135～？）在《史记·扁鹊仑公列传》中指出：“医有俞跗，治病不以[MASK]鳢洒，镵石桥引，案扤毒熨，一拨见病之应，因[MASK]之输，乃割皮解肌，诀脉结筋，搦[MASK]脑，揲荒爪幕，湔浣肠胃，漱涤[MASK]，练精易形”因此，二人关于俞跗医疗事迹之论述，应同出一源,史学家司马迁（约公元前135～？）在《史记·扁鹊仑公列传》中指出：“医有俞跗，治病不以汤液鳢洒，镵石桥引，案扤毒熨，一拨见病之应，因五脏之输，乃割皮解肌，诀脉结筋，搦髓脑，揲荒爪幕，湔浣肠胃，漱涤五脏，练精易形”因此，二人关于俞跗医疗事迹之论述，应同出一源,"['汤液', '五脏', '髓', '五脏']"
“黄帝坐[MASK]，召雷公而问之曰：子知医之道乎,“黄帝坐明堂，召雷公而问之曰：子知医之道乎,['明堂']
传说上古时药学家，黄帝臣，以擅长[MASK]著称,传说上古时药学家，黄帝臣，以擅长本草著称,['本草']
可见我国人民在和疾病作斗争的过程中，很早就把医疗与体育结合了起来，为后世[MASK]、[MASK]、按摩等保健体操运动的形成和发展，起了先导作用,可见我国人民在和疾病作斗争的过程中，很早就把医疗与体育结合了起来，为后世导引、气功、按摩等保健体操运动的形成和发展，起了先导作用,"['导引', '气功']"
如：大卜、掌占卜，其职司之一就是卜问[MASK]能否痊愈,如：大卜、掌占卜，其职司之一就是卜问疫病能否痊愈,['疫病']
甲骨文中还有的器官、[MASK]连接或一些生理现象的名称,甲骨文中还有的器官、骨连接或一些生理现象的名称,['骨']
[MASK]，象人的心脏形状，这是甲骨文中迄今为止，发现的唯一的内脏器官名称,心，象人的心脏形状，这是甲骨文中迄今为止，发现的唯一的内脏器官名称,['心']
值得注意的是商朝人还能根据病人[MASK][MASK]的若干特点加以相应命名，如：“疒软”“疒旋”，前者似为周身软弱无力之疾，旋，似为人头脑眩晕之义,值得注意的是商朝人还能根据病人症状体征的若干特点加以相应命名，如：“疒软”“疒旋”，前者似为周身软弱无力之疾，旋，似为人头脑眩晕之义,"['症状', '体征']"
雨病，即六淫[MASK]风雨晦明中之雨淫症也,雨病，即六淫阴阳风雨晦明中之雨淫症也,['阴阳']
